chr5	170000001	180000000	170000001	180000000
chr5	180000001	181538259	180000001	181538259
chr6	1	10000000	1	10000000
chr6	10000001	20000000	10000001	20000000
chr6	20000001	30000000	20000001	30000000
chr6	30000001	40000000	30000001	40000000
chr6	40000001	50000000	40000001	50000000
chr6	50000001	60000000	50000001	60000000
chr6	60000001	70000000	60000001	70000000
chr6	70000001	80000000	70000001	80000000
chr6	80000001	90000000	80000001	90000000
chr6	90000001	100000000	90000001	100000000
chr6	100000001	110000000	100000001	110000000
chr6	110000001	120000000	110000001	120000000
chr6	120000001	130000000	120000001	130000000
chr6	130000001	140000000	130000001	140000000
chr6	140000001	150000000	140000001	150000000
chr6	150000001	160000000	150000001	160000000
chr6	160000001	170000000	160000001	170000000
chr6	170000001	170805979	170000001	170805979
chr7	1	10000000	1	10000000
chr7	10000001	20000000	10000001	20000000
chr7	20000001	30000000	20000001	30000000
chr7	30000001	40000000	30000001	40000000
chr7	40000001	50000000	40000001	50000000
chr7	50000001	60000000	50000001	60000000
chr7	60000001	70000000	60000001	70000000
chr7	70000001	80000000	70000001	80000000
chr7	80000001	90000000	80000001	90000000
chr7	90000001	100000000	90000001	100000000
chr7	100000001	110000000	100000001	110000000
chr7	110000001	120000000	110000001	120000000
chr7	120000001	130000000	120000001	130000000
chr7	130000001	140000000	130000001	140000000
chr7	140000001	150000000	140000001	150000000
chr7	150000001	159345973	150000001	159345973
chr8	1	10000000	1	10000000
chr8	10000001	20000000	10000001	20000000
chr8	20000001	30000000	20000001	30000000
chr8	30000001	40000000	30000001	40000000
chr8	40000001	50000000	40000001	50000000
chr8	50000001	60000000	50000001	60000000
chr8	60000001	70000000	60000001	70000000
chr8	70000001	80000000	70000001	80000000
chr8	80000001	90000000	80000001	90000000
chr8	90000001	100000000	90000001	100000000
chr8	100000001	110000000	100000001	110000000
chr8	110000001	120000000	110000001	120000000
chr8	120000001	130000000	120000001	130000000
chr8	130000001	140000000	130000001	140000000
chr8	140000001	145138636	140000001	145138636
chr9	1	10000000	1	10000000
chr9	10000001	20000000	10000001	20000000
chr9	20000001	30000000	20000001	30000000
chr9	30000001	40000000	30000001	40000000
chr9	40000001	50000000	40000001	50000000
chr9	50000001	60000000	50000001	60000000
chr9	60000001	70000000	60000001	70000000
chr9	70000001	80000000	70000001	80000000
chr9	80000001	90000000	80000001	90000000
chr9	90000001	100000000	90000001	100000000
chr9	100000001	110000000	100000001	110000000
chr9	110000001	120000000	110000001	120000000
chr9	120000001	130000000	120000001	130000000
chr9	130000001	138394717	130000001	138394717
chr10	1	10000000	1	10000000
chr10	10000001	20000000	10000001	20000000
chr10	20000001	30000000	20000001	30000000
chr10	30000001	40000000	30000001	40000000
chr10	40000001	50000000	40000001	50000000
chr10	50000001	60000000	50000001	60000000
chr10	60000001	70000000	60000001	70000000
chr10	70000001	80000000	70000001	80000000
chr10	80000001	90000000	80000001	90000000
chr10	90000001	100000000	90000001	100000000
chr10	100000001	110000000	100000001	110000000
chr10	110000001	120000000	110000001	120000000
chr10	120000001	130000000	120000001	130000000
chr10	130000001	133797422	130000001	133797422
chr11	1	10000000	1	10000000
chr11	10000001	20000000	10000001	20000000
chr11	20000001	30000000	20000001	30000000
chr11	30000001	40000000	30000001	40000000
chr11	40000001	50000000	40000001	50000000
chr11	50000001	60000000	50000001	60000000
chr11	60000001	70000000	60000001	70000000
chr11	70000001	80000000	70000001	80000000
chr11	80000001	90000000	80000001	90000000
chr11	90000001	100000000	90000001	100000000
chr11	100000001	110000000	100000001	110000000
chr11	110000001	120000000	110000001	120000000
chr11	120000001	130000000	120000001	130000000
chr11	130000001	135086622	130000001	135086622
chr12	1	10000000	1	10000000
chr12	10000001	20000000	10000001	20000000
chr12	20000001	30000000	20000001	30000000
chr12	30000001	40000000	30000001	40000000
chr12	40000001	50000000	40000001	50000000
chr12	50000001	60000000	50000001	60000000
chr12	60000001	70000000	60000001	70000000
chr12	70000001	80000000	70000001	80000000
chr12	80000001	90000000	80000001	90000000
chr12	90000001	100000000	90000001	100000000
chr12	100000001	110000000	100000001	110000000
chr12	110000001	120000000	110000001	120000000
chr12	120000001	130000000	120000001	130000000
chr12	130000001	133275309	130000001	133275309
chr13	1	10000000	1	10000000
chr13	10000001	20000000	10000001	20000000
chr13	20000001	30000000	20000001	30000000
chr13	30000001	40000000	30000001	40000000
chr13	40000001	50000000	40000001	50000000
chr13	50000001	60000000	50000001	60000000
chr13	60000001	70000000	60000001	70000000
chr13	70000001	80000000	70000001	80000000
chr13	80000001	90000000	80000001	90000000
chr13	90000001	100000000	90000001	100000000
chr13	100000001	110000000	100000001	110000000
chr13	110000001	114364328	110000001	114364328
chr14	1	10000000	1	10000000
chr14	10000001	20000000	10000001	20000000
chr14	20000001	30000000	20000001	30000000
chr14	30000001	40000000	30000001	40000000
chr14	40000001	50000000	40000001	50000000
chr14	50000001	60000000	50000001	60000000
chr14	60000001	70000000	60000001	70000000
chr14	70000001	80000000	70000001	80000000
chr14	80000001	90000000	80000001	90000000
chr14	90000001	100000000	90000001	100000000
chr14	100000001	107043718	100000001	107043718
chr15	1	10000000	1	10000000
chr15	10000001	20000000	10000001	20000000
chr15	20000001	30000000	20000001	30000000
chr15	30000001	40000000	30000001	40000000
chr15	40000001	50000000	40000001	50000000
chr15	50000001	60000000	50000001	60000000
chr15	60000001	70000000	60000001	70000000
chr15	70000001	80000000	70000001	80000000
chr15	80000001	90000000	80000001	90000000
chr15	90000001	100000000	90000001	100000000
chr15	100000001	101991189	100000001	101991189
chr16	1	10000000	1	10000000
chr16	10000001	20000000	10000001	20000000
chr16	20000001	30000000	20000001	30000000
chr16	30000001	40000000	30000001	40000000
chr16	40000001	50000000	40000001	50000000
chr16	50000001	60000000	50000001	60000000
chr16	60000001	70000000	60000001	70000000
chr16	70000001	80000000	70000001	80000000
chr16	80000001	90000000	80000001	90000000
chr16	90000001	90338345	90000001	90338345
chr17	1	10000000	1	10000000
chr17	10000001	20000000	10000001	20000000
chr17	20000001	30000000	20000001	30000000
chr17	30000001	40000000	30000001	40000000
chr17	40000001	50000000	40000001	50000000
chr17	50000001	60000000	50000001	60000000
chr17	60000001	70000000	60000001	70000000
chr17	70000001	80000000	70000001	80000000
chr17	80000001	83257441	80000001	83257441
chr18	1	10000000	1	10000000
chr18	10000001	20000000	10000001	20000000
chr18	20000001	30000000	20000001	30000000
chr18	30000001	40000000	30000001	40000000
chr18	40000001	50000000	40000001	50000000
chr18	50000001	60000000	50000001	60000000
chr18	60000001	70000000	60000001	70000000
chr18	70000001	80000000	70000001	80000000
chr18	80000001	80373285	80000001	80373285
chr19	1	10000000	1	10000000
chr19	10000001	20000000	10000001	20000000
chr19	20000001	30000000	20000001	30000000
chr19	30000001	40000000	30000001	40000000
chr19	40000001	50000000	40000001	50000000
chr19	50000001	58617616	50000001	58617616
chr20	1	10000000	1	10000000
chr20	10000001	20000000	10000001	20000000
chr20	20000001	30000000	20000001	30000000
chr20	30000001	40000000	30000001	40000000
chr20	40000001	50000000	40000001	50000000
chr20	50000001	60000000	50000001	60000000
chr20	60000001	64444167	60000001	64444167
chr21	1	10000000	1	10000000
chr21	10000001	20000000	10000001	20000000
chr21	20000001	30000000	20000001	30000000
chr21	30000001	40000000	30000001	40000000
chr21	40000001	46709983	40000001	46709983
chr22	1	10000000	1	10000000
chr22	10000001	20000000	10000001	20000000
chr22	20000001	30000000	20000001	30000000
chr22	30000001	40000000	30000001	40000000
chr22	40000001	50000000	40000001	50000000
chr22	50000001	50818468	50000001	50818468
chrX	1	10000000	1	10000000
chrX	10000001	20000000	10000001	20000000
chrX	20000001	30000000	20000001	30000000
chrX	30000001	40000000	30000001	40000000
chrX	40000001	50000000	40000001	50000000
chrX	50000001	60000000	50000001	60000000
chrX	60000001	70000000	60000001	70000000
chrX	70000001	80000000	70000001	80000000
chrX	80000001	90000000	80000001	90000000
chrX	90000001	100000000	90000001	100000000
chrX	100000001	110000000	100000001	110000000
chrX	110000001	120000000	110000001	120000000
chrX	120000001	130000000	120000001	130000000
chrX	130000001	140000000	130000001	140000000
chrX	140000001	150000000	140000001	150000000
chrX	150000001	156040895	150000001	156040895
chrY	1	10000000	1	10000000
chrY	10000001	20000000	10000001	20000000
chrY	20000001	30000000	20000001	30000000
chrY	30000001	40000000	30000001	40000000
chrY	40000001	50000000	40000001	50000000
chrY	50000001	57227415	50000001	57227415
chrM	1	16569	1	16569
